model,test_acc,test_loss,val_best_loss,batch_s,per_image_ms,throughput_img_s
swin_tiny_patch4_window7_224,0.9333333333333333,0.21311511973539987,0.38785068560766695,2.8309358835220335,88.46674636006355,11.303682356870638
vit_base_patch16_224,0.21333333333333335,1.618359727859497,1.625499901355513,5.9808236956596375,186.90074048936367,5.35043359048066
